# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,0
3000,1,0,0
4000,1,0,0
5000,1,0,0
6000,1,0,0
7000,2,0,0
8000,3,0,0
9000,4,0,0
10000,5,0,0
11000,8,0,0
12000,9,0,0
13000,9,0,0
14000,9,0,0
15000,10,0,0
16000,11,0,0
17000,12,0,0
18000,12,0,0
19000,12,0,0
20000,12,0,0
21000,12,0,0
22000,12,0,0
23000,12,0,0
24000,13,0,0
25000,15,0,0
26000,15,0,0
27000,16,0,0
28000,17,0,0
29000,18,0,0
30000,20,0,0
31000,21,0,0
32000,21,0,0
33000,22,0,0
34000,22,0,0
35000,23,0,0
36000,25,0,0
37000,25,0,0
38000,26,0,0
39000,26,0,0
40000,27,0,0
41000,27,0,0
42000,27,0,0
43000,27,0,0
44000,28,0,0
45000,29,0,0
46000,30,0,0
47000,31,0,0
48000,31,0,0
49000,32,0,0
50000,32,0,0
51000,34,0,0
52000,36,0,0
53000,36,0,0
54000,37,0,0
55000,37,0,0
56000,38,0,0
57000,39,0,0
58000,40,0,0
59000,40,0,0
60000,41,0,0
61000,42,0,0
62000,43,0,0
63000,43,0,0
64000,43,0,0
65000,43,0,0
66000,44,0,0
67000,44,0,0
68000,44,0,0
69000,44,0,0
70000,44,0,0
71000,45,0,0
72000,45,0,0
73000,45,0,0
74000,45,0,0
75000,46,0,0
76000,48,0,0
77000,48,0,0
78000,48,0,0
79000,49,0,0
80000,50,0,0
81000,50,0,0
82000,50,0,0
83000,51,0,0
84000,51,0,0
85000,53,0,0
86000,53,0,0
87000,54,0,0
88000,54,0,0
89000,54,0,0
90000,55,0,0
91000,55,0,0
92000,56,0,0
93000,56,0,0
94000,56,0,0
95000,57,0,0
96000,57,0,0
97000,58,0,0
98000,59,0,0
99000,60,0,0
100000,60,0,0
101000,60,0,0
102000,60,0,0
103000,60,0,0
104000,61,0,0
105000,62,0,0
106000,63,0,0
107000,63,0,0
108000,63,0,0
109000,63,0,0
110000,63,0,0
111000,63,0,0
112000,65,0,0
113000,65,0,0
114000,65,0,0
115000,66,0,0
116000,66,0,0
117000,67,0,0
118000,67,0,0
119000,69,0,0
120000,69,0,0
121000,70,0,0
122000,70,0,0
123000,70,0,0
124000,71,0,0
125000,72,0,0
126000,72,0,0
127000,72,0,0
128000,73,0,0
129000,73,0,0
130000,74,0,0
131000,74,0,0
132000,75,0,0
133000,75,0,0
134000,77,0,0
135000,77,0,0
136000,78,0,0
137000,78,0,0
138000,78,0,0
139000,79,0,0
140000,79,0,0
141000,79,0,0
142000,79,0,0
143000,80,0,0
144000,80,0,0
145000,80,0,0
146000,81,0,0
147000,81,0,0
148000,81,0,0
149000,82,0,0
150000,83,0,0
151000,85,0,0
152000,85,0,0
153000,85,0,0
154000,85,0,0
155000,85,0,0
156000,85,0,0
157000,85,0,0
158000,85,0,0
159000,85,0,0
160000,85,0,0
161000,85,0,0
162000,85,0,0
163000,86,0,0
164000,87,0,0
165000,88,0,0
166000,89,0,0
167000,89,0,0
168000,89,0,0
169000,91,0,0
170000,91,0,0
171000,91,0,0
172000,91,0,0
173000,91,0,0
174000,92,0,0
175000,92,0,0
176000,92,0,0
177000,94,0,0
178000,94,0,0
179000,94,0,0
180000,95,0,0
181000,95,0,0
182000,95,0,0
183000,95,0,0
184000,95,0,0
185000,95,0,0
186000,95,0,0
187000,95,0,0
188000,96,0,0
189000,96,0,0
190000,97,0,0
191000,97,0,0
192000,98,0,0
193000,99,0,0
194000,99,0,0
195000,99,0,0
196000,100,0,0
197000,101,0,0
198000,101,0,0
199000,101,0,0
200000,101,0,0
201000,102,0,0
202000,104,0,0
203000,104,0,0
204000,104,0,0
205000,105,0,0
206000,105,0,0
207000,107,0,0
208000,107,0,0
209000,107,0,0
210000,108,0,0
211000,109,0,0
212000,109,0,0
213000,110,0,0
214000,110,0,0
215000,111,0,0
216000,111,0,0
217000,112,0,0
218000,112,0,0
219000,113,0,0
220000,114,0,0
221000,114,0,0
222000,114,0,0
223000,114,0,0
224000,115,0,0
225000,116,0,0
226000,116,0,0
227000,116,0,0
228000,117,0,0
229000,117,0,0
230000,117,0,0
231000,118,0,0
232000,118,0,0
233000,119,0,0
234000,121,0,0
235000,121,0,0
236000,121,0,0
237000,122,0,0
238000,123,0,0
239000,123,0,0
240000,124,0,0
241000,124,0,0
242000,125,0,0
243000,126,0,0
244000,126,0,0
245000,127,0,0
246000,127,0,0
247000,127,0,0
248000,128,0,0
249000,129,0,0
250000,129,0,0
251000,130,0,0
252000,130,0,0
253000,130,0,0
254000,130,0,0
255000,130,0,0
256000,130,0,0
257000,130,0,0
258000,130,0,0
259000,131,0,0
260000,131,0,0
261000,132,0,0
262000,132,0,0
263000,132,0,0
264000,133,0,0
265000,134,0,0
266000,134,0,0
267000,135,0,0
268000,136,0,0
269000,137,0,0
270000,137,0,0
271000,138,0,0
272000,138,0,0
273000,139,0,0
